--- ==================================================================================================
--- Cuts                          Classifier   (  #signal, #backgr.)  Optimal-cut  S/sqrt(S+B)      NSig      NBkg   EffSig   EffBkg
--- bigTheta_threeBodyPtOM_l1Eta       BDTG:  (        6,    12000)      -0.4869    0.0578696  5.265192  8272.779   0.8775   0.6894
--- smallTheta_l1Eta_threeBodyPtOM       BDTG:  (        6,    12000)      -0.5067    0.0564382   5.42623   9238.35   0.9044   0.7699
--- bigTheta_comPhi_l1Eta       BDTG:  (        6,    12000)      -0.5470    0.0560934  5.727351  10419.47   0.9546   0.8683
--- smallTheta_comPhi_l1Eta       BDTG:  (        6,    12000)      -0.6440    0.0547962  5.998838  11978.87   0.9998   0.9982
--- smallTheta_bigTheta_l1Eta       BDTG:  (        6,    12000)      -0.5859    0.0561338  5.792833   10643.8   0.9655    0.887
--- GEta_comPhi_threeBodyPtOM       BDTG:  (        6,    12000)      -0.5157    0.0560554  5.402352  9282.786   0.9004   0.7736
--- GEta_bigTheta_threeBodyPtOM       BDTG:  (        6,    12000)      -0.5670    0.0578346  5.523796  9116.688   0.9206   0.7597
--- smallTheta_threeBodyPtOM_GEta       BDTG:  (        6,    12000)      -0.4808    0.0560555   5.26418  8813.848   0.8774   0.7345
--- GEta_bigTheta_comPhi       BDTG:  (        6,    12000)      -0.6315    0.0558997  5.821591  10840.06   0.9703   0.9033
--- smallTheta_comPhi_GEta       BDTG:  (        6,    12000)      -0.6552    0.0547868  5.986825  11935.05   0.9978   0.9946
--- smallTheta_bigTheta_GEta       BDTG:  (        6,    12000)      -0.6642    0.0559497  5.871973  11008.82   0.9787   0.9174
--- bigTheta_comPhi_threeBodyPtOM       BDTG:  (        6,    12000)      -0.5191    0.0576385  5.364339  8656.419   0.8941   0.7214
--- smallTheta_comPhi_threeBodyPtOM       BDTG:  (        6,    12000)      -0.5426    0.0562215  5.605933  9936.802   0.9343   0.8281
--- smallTheta_bigTheta_threeBodyPtOM       BDTG:  (        6,    12000)      -0.5097    0.0578203  5.341753  8529.732   0.8903   0.7108
--- smallTheta_bigTheta_comPhi       BDTG:  (        6,    12000)      -0.5740    0.0558176  5.782554  10726.62   0.9638   0.8939
--- GEta_l1Eta_threeBodyPtOM_l2Eta       BDTG:  (        6,    12000)      -0.5041    0.0582054  5.447053  8752.378   0.9078   0.7294
--- GEta_comPhi_l1Eta_l2Eta       BDTG:  (        6,    12000)      -0.5412     0.056285   5.83115   10727.2   0.9719   0.8939
--- GEta_bigTheta_l1Eta_l2Eta       BDTG:  (        6,    12000)      -0.6484    0.0567527  5.889341  10762.74   0.9816   0.8969
--- smallTheta_l1Eta_l2Eta_GEta       BDTG:  (        6,    12000)      -0.4778    0.0562647  5.591566  9870.729   0.9319   0.8226
--- comPhi_threeBodyPtOM_l1Eta_l2Eta       BDTG:  (        6,    12000)      -0.6040    0.0560576  5.767745  10580.51   0.9613   0.8817
--- bigTheta_threeBodyPtOM_l1Eta_l2Eta       BDTG:  (        6,    12000)      -0.4988    0.0578246  5.331928  8497.104   0.8887   0.7081
--- smallTheta_l1Eta_threeBodyPtOM_l2Eta       BDTG:  (        6,    12000)      -0.5669    0.0563211  5.668524  10124.06   0.9448   0.8437
--- bigTheta_comPhi_l1Eta_l2Eta       BDTG:  (        6,    12000)      -0.6362    0.0560434  5.861077  10931.33   0.9768   0.9109
--- smallTheta_comPhi_l1Eta_l2Eta       BDTG:  (        6,    12000)      -0.6346     0.054798  5.988821  11938.12   0.9981   0.9948
--- smallTheta_bigTheta_l1Eta_l2Eta       BDTG:  (        6,    12000)      -0.5723    0.0561928  5.769117  10534.65   0.9615   0.8779
--- GEta_comPhi_threeBodyPtOM_l2Eta       BDTG:  (        6,    12000)      -0.4983    0.0567098  5.353159  8905.199   0.8922   0.7421
--- GEta_bigTheta_threeBodyPtOM_l2Eta       BDTG:  (        6,    12000)      -0.6095    0.0578128  5.681908  9653.493    0.947   0.8045
--- smallTheta_l2Eta_threeBodyPtOM_GEta       BDTG:  (        6,    12000)      -0.5373    0.0566343  5.532319    9536.8   0.9221   0.7947
--- GEta_bigTheta_comPhi_l2Eta       BDTG:  (        6,    12000)      -0.5680    0.0560334  5.711144  10382.79   0.9519   0.8652
--- smallTheta_comPhi_l2Eta_GEta       BDTG:  (        6,    12000)      -0.5616    0.0549887  5.866791  11377.05   0.9778   0.9481
--- smallTheta_bigTheta_l2Eta_GEta       BDTG:  (        6,    12000)      -0.6248     0.056103  5.837126  10819.11   0.9729   0.9016
--- bigTheta_l2Eta_comPhi_threeBodyPtOM       BDTG:  (        6,    12000)      -0.5302    0.0575724  5.405301   8809.37   0.9009   0.7341
--- smallTheta_comPhi_threeBodyPtOM_l2Eta       BDTG:  (        6,    12000)      -0.5527    0.0561926  5.635612  10052.64   0.9393   0.8377
--- smallTheta_bigTheta_threeBodyPtOM_l2Eta       BDTG:  (        6,    12000)      -0.5151    0.0579067  5.373886  8606.915   0.8956   0.7172
--- smallTheta_bigTheta_comPhi_l2Eta       BDTG:  (        6,    12000)      -0.5510    0.0559045  5.736465  10523.44   0.9561    0.877
--- GEta_comPhi_threeBodyPtOM_l1Eta       BDTG:  (        6,    12000)      -0.5289    0.0573702   5.49678  9174.523   0.9161   0.7645
--- GEta_bigTheta_threeBodyPtOM_l1Eta       BDTG:  (        6,    12000)      -0.5056    0.0582455  5.299064  8271.709   0.8832   0.6893
--- smallTheta_l1Eta_threeBodyPtOM_GEta       BDTG:  (        6,    12000)      -0.5178    0.0581504  5.489881  8907.449    0.915   0.7423
--- GEta_bigTheta_comPhi_l1Eta       BDTG:  (        6,    12000)      -0.6617    0.0563438  5.873489  10860.87   0.9789   0.9051
--- smallTheta_comPhi_l1Eta_GEta       BDTG:  (        6,    12000)      -0.5162    0.0557662  5.725415  10535.05   0.9542   0.8779
--- smallTheta_bigTheta_l1Eta_GEta       BDTG:  (        6,    12000)      -0.5172    0.0565069  5.565952  9696.754   0.9277   0.8081
--- bigTheta_comPhi_l1Eta_threeBodyPtOM       BDTG:  (        6,    12000)      -0.5359    0.0579041  5.468071  8912.177   0.9113   0.7427
--- smallTheta_comPhi_threeBodyPtOM_l1Eta       BDTG:  (        6,    12000)      -0.5442    0.0564039  5.591168  9820.619   0.9319   0.8184
--- smallTheta_bigTheta_threeBodyPtOM_l1Eta       BDTG:  (        6,    12000)      -0.5105    0.0579556  5.366711  8569.459   0.8945   0.7141
--- smallTheta_bigTheta_comPhi_l1Eta       BDTG:  (        6,    12000)      -0.5678    0.0560976  5.768838  10569.42   0.9615   0.8808
--- GEta_bigTheta_comPhi_threeBodyPtOM       BDTG:  (        6,    12000)      -0.5390    0.0574607  5.423142  8902.154   0.9039   0.7418
--- smallTheta_comPhi_threeBodyPtOM_GEta       BDTG:  (        6,    12000)      -0.4694    0.0560672  5.184513  8545.436   0.8641   0.7121
--- smallTheta_bigTheta_threeBodyPtOM_GEta       BDTG:  (        6,    12000)      -0.5582     0.057709  5.486049  9031.673   0.9143   0.7526
--- smallTheta_bigTheta_comPhi_GEta       BDTG:  (        6,    12000)      -0.5890    0.0559653  5.781063  10664.56   0.9635   0.8887
--- smallTheta_bigTheta_comPhi_threeBodyPtOM       BDTG:  (        6,    12000)      -0.5094    0.0579561  5.345461   8501.58   0.8909   0.7085
--- GEta_comPhi_threeBodyPtOM_l1Eta_l2Eta       BDTG:  (        6,    12000)      -0.5058    0.0580244  5.458409  8843.893   0.9097    0.737
--- GEta_bigTheta_threeBodyPtOM_l1Eta_l2Eta       BDTG:  (        6,    12000)      -0.4797    0.0583934  5.196231  7913.424    0.866   0.6595
--- smallTheta_l1Eta_l2Eta_threeBodyPtOM_GEta       BDTG:  (        6,    12000)      -0.4943    0.0582995  5.411783  8611.483    0.902   0.7176
--- GEta_bigTheta_comPhi_l1Eta_l2Eta       BDTG:  (        6,    12000)      -0.5455    0.0566487   5.66536  9996.057   0.9442    0.833
--- smallTheta_comPhi_l2Eta_l1Eta_GEta       BDTG:  (        6,    12000)      -0.5103     0.055916  5.728515  10489.99   0.9548   0.8742
--- smallTheta_bigTheta_l2Eta_l1Eta_GEta       BDTG:  (        6,    12000)      -0.5814     0.056816  5.780766  10346.35   0.9635   0.8622
--- bigTheta_l2Eta_comPhi_l1Eta_threeBodyPtOM       BDTG:  (        6,    12000)      -0.4717    0.0577237  5.198646  8105.772   0.8664   0.6755
--- smallTheta_comPhi_threeBodyPtOM_l1Eta_l2Eta       BDTG:  (        6,    12000)      -0.5292    0.0564512  5.535937  9611.386   0.9227   0.8009
--- smallTheta_bigTheta_threeBodyPtOM_l1Eta_l2Eta       BDTG:  (        6,    12000)      -0.4960    0.0578318  5.300684  8395.693   0.8834   0.6996
--- smallTheta_bigTheta_comPhi_l1Eta_l2Eta       BDTG:  (        6,    12000)      -0.5812    0.0560401  5.782967  10643.09   0.9638   0.8869
--- GEta_bigTheta_l2Eta_comPhi_threeBodyPtOM       BDTG:  (        6,    12000)      -0.5793    0.0575394  5.582337  9406.847   0.9304   0.7839
--- smallTheta_comPhi_l2Eta_threeBodyPtOM_GEta       BDTG:  (        6,    12000)      -0.4901     0.056516  5.315908  8842.014    0.886   0.7368
--- smallTheta_bigTheta_l2Eta_threeBodyPtOM_GEta       BDTG:  (        6,    12000)      -0.5423    0.0577246  5.419417  8808.796   0.9032   0.7341
--- smallTheta_bigTheta_l2Eta_comPhi_GEta       BDTG:  (        6,    12000)      -0.5850    0.0560088  5.764883  10588.42   0.9608   0.8824
--- smallTheta_bigTheta_l2Eta_comPhi_threeBodyPtOM       BDTG:  (        6,    12000)      -0.5447    0.0575672  5.482349  9064.001   0.9137   0.7553
--- GEta_bigTheta_comPhi_l1Eta_threeBodyPtOM       BDTG:  (        6,    12000)      -0.4757    0.0580619  5.169263  7921.215   0.8615   0.6601
--- smallTheta_comPhi_threeBodyPtOM_l1Eta_GEta       BDTG:  (        6,    12000)      -0.4853    0.0576533  5.322199  8516.514    0.887   0.7097
--- smallTheta_bigTheta_threeBodyPtOM_l1Eta_GEta       BDTG:  (        6,    12000)      -0.5117    0.0585792  5.346979  8326.283   0.8912   0.6939
--- smallTheta_bigTheta_comPhi_l1Eta_GEta       BDTG:  (        6,    12000)      -0.5972    0.0564662  5.780501  10474.03   0.9634   0.8728
--- smallTheta_bigTheta_comPhi_l1Eta_threeBodyPtOM       BDTG:  (        6,    12000)      -0.5671    0.0579059  5.580229   9281.07     0.93   0.7734
--- smallTheta_bigTheta_GEta_comPhi_threeBodyPtOM       BDTG:  (        6,    12000)      -0.5622     0.057691  5.515583  9134.932   0.9193   0.7612
--- comPhi_threeBodyPtOM_l2Eta_GEta_bigTheta_l1Eta       BDTG:  (        6,    12000)      -0.4785    0.0582457  5.198817  7961.545   0.8665   0.6635
--- comPhi_threeBodyPtOM_l2Eta_GEta_l1Eta_smallTheta       BDTG:  (        6,    12000)      -0.4963    0.0578709  5.413865   8746.32   0.9023   0.7289
--- threeBodyPtOM_l2Eta_GEta_bigTheta_smallTheta_l1Eta       BDTG:  (        6,    12000)      -0.5084    0.0584457  5.337611  8335.093   0.8896   0.6946
--- comPhi_l2Eta_GEta_bigTheta_smallTheta_l1Eta       BDTG:  (        6,    12000)      -0.5439    0.0566787  5.687415  10063.39   0.9479   0.8386
--- comPhi_threeBodyPtOM_l2Eta_bigTheta_smallTheta_l1Eta       BDTG:  (        6,    12000)      -0.5492    0.0576992  5.517442  9138.466   0.9196   0.7615
--- comPhi_threeBodyPtOM_l2Eta_GEta_bigTheta_smallTheta       BDTG:  (        6,    12000)      -0.5040    0.0576733  5.263911  8325.155   0.8773   0.6938
--- comPhi_threeBodyPtOM_GEta_bigTheta_smallTheta_l1Eta       BDTG:  (        6,    12000)      -0.5730    0.0582464  5.590799  9207.603   0.9318   0.7673
--- comPhi_threeBodyPtOM_l2Eta_GEta_bigTheta_smallTheta_l1Eta       BDTG:  (        6,    12000)      -0.4506    0.0583597  5.056772  7502.886   0.8428   0.6252
