--- ==================================================================================================
--- Cuts                          Classifier   (  #signal, #backgr.)  Optimal-cut  S/sqrt(S+B)      NSig      NBkg   EffSig   EffBkg
--- GEta_comPhi_l1Eta_l2Eta       BDTG:  (        6,    12000)      -0.5595    0.0557696  5.833263  10934.42   0.9722   0.9112
--- smallTheta_bigTheta_l2Eta_GEta       BDTG:  (        6,    12000)      -0.5950    0.0557796  5.723558  10523.15   0.9539   0.8769
--- smallTheta_bigTheta_l1Eta_l2Eta       BDTG:  (        6,    12000)      -0.5974    0.0558082  5.824274  10885.66   0.9707   0.9071
--- smallTheta_bigTheta_l1Eta       BDTG:  (        6,    12000)      -0.6183    0.0558101  5.846623  10968.65   0.9744   0.9141
--- smallTheta_bigTheta_comPhi_l1Eta_GEta       BDTG:  (        6,    12000)      -0.5785    0.0559283  5.714047  10432.45   0.9523   0.8694
--- GEta_bigTheta_comPhi_l1Eta       BDTG:  (        6,    12000)      -0.6375    0.0559358  5.852236  10940.35   0.9754   0.9117
--- smallTheta_bigTheta_l1Eta_GEta       BDTG:  (        6,    12000)      -0.6573    0.0559445  5.881027  11044.87   0.9802   0.9204
--- GEta_l1Eta_l2Eta       BDTG:  (        6,    12000)      -0.5627    0.0559813  5.812288  10773.91   0.9687   0.8978
--- GEta_bigTheta_l1Eta       BDTG:  (        6,    12000)      -0.6547    0.0560336  5.873527  10981.67   0.9789   0.9151
--- comPhi_l2Eta_GEta_bigTheta_smallTheta_l1Eta       BDTG:  (        6,    12000)      -0.5475    0.0561046  5.653817  10149.49   0.9423   0.8458
--- GEta_bigTheta_comPhi_l1Eta_l2Eta       BDTG:  (        6,    12000)      -0.6385    0.0562438  5.885439  10943.96   0.9809    0.912
--- smallTheta_bigTheta_l2Eta_l1Eta_GEta       BDTG:  (        6,    12000)      -0.5922      0.05625  5.774183  10531.68   0.9624   0.8776
--- GEta_bigTheta_l1Eta_l2Eta       BDTG:  (        6,    12000)      -0.6195    0.0564177  5.847468  10736.65   0.9746   0.8947
--- GEta_comPhi_threeBodyPtOM       BDTG:  (        6,    12000)      -0.5539    0.0569194  5.503024  9341.728   0.9172   0.7785
--- comPhi_threeBodyPtOM       BDTG:  (        6,    12000)      -0.5684    0.0569714  5.612493  9699.429   0.9354   0.8083
--- comPhi_threeBodyPtOM_l2Eta       BDTG:  (        6,    12000)      -0.5675    0.0570367  5.594966  9616.853   0.9325   0.8014
--- GEta_threeBodyPtOM       BDTG:  (        6,    12000)      -0.5788    0.0570409  5.580632  9566.222   0.9301   0.7972
--- GEta_comPhi_threeBodyPtOM_l2Eta       BDTG:  (        6,    12000)      -0.5151    0.0570692  5.336924  8740.042   0.8895   0.7283
--- smallTheta_comPhi_threeBodyPtOM_GEta       BDTG:  (        6,    12000)      -0.5396    0.0570768  5.450409  9113.373   0.9084   0.7594
--- comPhi_threeBodyPtOM_l1Eta       BDTG:  (        6,    12000)      -0.5415    0.0571176  5.504301  9281.259   0.9174   0.7734
--- smallTheta_comPhi_threeBodyPtOM       BDTG:  (        6,    12000)      -0.5110    0.0571239  5.422722  9006.108   0.9038   0.7505
--- smallTheta_threeBodyPtOM_GEta       BDTG:  (        6,    12000)      -0.4672    0.0571349  5.138162  8082.335   0.8564   0.6735
--- smallTheta_threeBodyPtOM       BDTG:  (        6,    12000)      -0.4609    0.0571708  5.250994  8430.696   0.8752   0.7026
--- threeBodyPtOM_l2Eta       BDTG:  (        6,    12000)      -0.4230    0.0571711  5.117436  8007.073   0.8529   0.6673
--- l1Eta_threeBodyPtOM       BDTG:  (        6,    12000)      -0.5576    0.0571936  5.539801  9376.411   0.9233   0.7814
--- comPhi_threeBodyPtOM_l1Eta_l2Eta       BDTG:  (        6,    12000)      -0.5605    0.0572083  5.555758  9425.668    0.926   0.7855
--- l1Eta_threeBodyPtOM_l2Eta       BDTG:  (        6,    12000)      -0.5436    0.0572158  5.501114  9238.709   0.9169   0.7699
--- smallTheta_comPhi_threeBodyPtOM_l2Eta       BDTG:  (        6,    12000)      -0.5494     0.057238   5.54866  9391.858   0.9248   0.7827
--- smallTheta_comPhi_threeBodyPtOM_l1Eta_l2Eta       BDTG:  (        6,    12000)      -0.4984     0.057247  5.331368  8667.709   0.8886   0.7223
--- smallTheta_comPhi_l2Eta_threeBodyPtOM_GEta       BDTG:  (        6,    12000)      -0.5163    0.0572506  5.341643  8700.073   0.8903    0.725
--- smallTheta_comPhi_threeBodyPtOM_l1Eta       BDTG:  (        6,    12000)      -0.4695    0.0572725   5.22728  8325.032   0.8712   0.6938
--- smallTheta_l1Eta_threeBodyPtOM_l2Eta       BDTG:  (        6,    12000)      -0.4215    0.0572885  5.005756  7629.923   0.8343   0.6358
--- smallTheta_l1Eta_threeBodyPtOM       BDTG:  (        6,    12000)      -0.5324     0.057291  5.462964  9087.063   0.9105   0.7573
--- GEta_threeBodyPtOM_l2Eta       BDTG:  (        6,    12000)      -0.4893    0.0573028  5.253225  8399.011   0.8755   0.6999
--- smallTheta_threeBodyPtOM_l2Eta       BDTG:  (        6,    12000)      -0.4760    0.0573267  5.300257  8543.005   0.8834   0.7119
--- GEta_l1Eta_threeBodyPtOM       BDTG:  (        6,    12000)      -0.5639    0.0574533  5.520905  9228.508   0.9202    0.769
--- smallTheta_l2Eta_threeBodyPtOM_GEta       BDTG:  (        6,    12000)      -0.4598    0.0574588  5.115985  7922.545   0.8527   0.6602
--- GEta_comPhi_threeBodyPtOM_l1Eta       BDTG:  (        6,    12000)      -0.5067    0.0576113  5.325364  8539.102   0.8876   0.7116
--- smallTheta_comPhi_threeBodyPtOM_l1Eta_GEta       BDTG:  (        6,    12000)      -0.4847    0.0576898  5.262207  8315.015    0.877   0.6929
--- smallTheta_l1Eta_threeBodyPtOM_GEta       BDTG:  (        6,    12000)      -0.5164    0.0578202  5.375102  8636.621   0.8959   0.7197
--- GEta_bigTheta_l2Eta_comPhi_threeBodyPtOM       BDTG:  (        6,    12000)      -0.5521    0.0578272   5.42248  8787.477   0.9037   0.7323
--- comPhi_threeBodyPtOM_l2Eta_GEta_l1Eta_smallTheta       BDTG:  (        6,    12000)      -0.5093    0.0579722  5.362475  8551.045   0.8937   0.7126
--- GEta_bigTheta_comPhi_threeBodyPtOM       BDTG:  (        6,    12000)      -0.5223    0.0580787  5.310867   8356.45   0.8851   0.6964
--- GEta_bigTheta_threeBodyPtOM_l2Eta       BDTG:  (        6,    12000)      -0.5510    0.0581016  5.412351  8672.118   0.9021   0.7227
--- GEta_bigTheta_threeBodyPtOM_l1Eta       BDTG:  (        6,    12000)      -0.5123    0.0581259  5.277361  8237.906   0.8796   0.6865
--- smallTheta_l1Eta_l2Eta_threeBodyPtOM_GEta       BDTG:  (        6,    12000)      -0.5590    0.0581482  5.543757  9083.872    0.924    0.757
--- GEta_bigTheta_threeBodyPtOM       BDTG:  (        6,    12000)      -0.5631     0.058164  5.464369  8820.676   0.9107   0.7351
--- GEta_bigTheta_comPhi_l1Eta_threeBodyPtOM       BDTG:  (        6,    12000)      -0.5083    0.0581845  5.261349  8171.456   0.8769    0.681
--- bigTheta_comPhi_l1Eta_threeBodyPtOM       BDTG:  (        6,    12000)      -0.5133    0.0582088  5.312951  8325.625   0.8855   0.6938
--- bigTheta_threeBodyPtOM       BDTG:  (        6,    12000)      -0.5065    0.0582839  5.327491  8349.707   0.8879   0.6958
--- smallTheta_bigTheta_GEta_comPhi_threeBodyPtOM       BDTG:  (        6,    12000)      -0.4906    0.0582859  5.171329  7866.698   0.8619   0.6556
--- comPhi_threeBodyPtOM_l2Eta_GEta_bigTheta_smallTheta       BDTG:  (        6,    12000)      -0.4542    0.0582965   4.99912  7348.649   0.8332   0.6124
--- GEta_comPhi_threeBodyPtOM_l1Eta_l2Eta       BDTG:  (        6,    12000)      -0.5166    0.0582981  5.411459  8610.887   0.9019   0.7176
--- comPhi_threeBodyPtOM_GEta_bigTheta_smallTheta_l1Eta       BDTG:  (        6,    12000)      -0.5286     0.058312  5.369095   8472.49   0.8948    0.706
--- comPhi_threeBodyPtOM_l2Eta_GEta_bigTheta_l1Eta       BDTG:  (        6,    12000)      -0.5505    0.0583249  5.453201  8736.229   0.9089    0.728
--- smallTheta_bigTheta_threeBodyPtOM_GEta       BDTG:  (        6,    12000)      -0.4825    0.0584065  5.143616  7750.438   0.8573   0.6459
--- smallTheta_bigTheta_comPhi_threeBodyPtOM       BDTG:  (        6,    12000)      -0.4531    0.0584067  5.103704  7630.536   0.8506   0.6359
--- bigTheta_comPhi_threeBodyPtOM       BDTG:  (        6,    12000)      -0.4214    0.0584117  4.963474  7215.616   0.8272   0.6013
--- smallTheta_bigTheta_l2Eta_threeBodyPtOM_GEta       BDTG:  (        6,    12000)      -0.4343    0.0584209  4.891603  7005.882   0.8153   0.5838
--- comPhi_threeBodyPtOM_l2Eta_GEta_bigTheta_smallTheta_l1Eta       BDTG:  (        6,    12000)      -0.5198    0.0584264  5.324173  8298.647   0.8874   0.6916
--- smallTheta_bigTheta_threeBodyPtOM_l1Eta_GEta       BDTG:  (        6,    12000)      -0.5034    0.0584679  5.259531    8086.8   0.8766   0.6739
--- smallTheta_bigTheta_threeBodyPtOM       BDTG:  (        6,    12000)      -0.4370    0.0584737  5.026517  7384.434   0.8378   0.6154
--- smallTheta_bigTheta_l2Eta_comPhi_threeBodyPtOM       BDTG:  (        6,    12000)      -0.4331    0.0585857  4.995745  7266.382   0.8326   0.6055
--- comPhi_threeBodyPtOM_l2Eta_bigTheta_smallTheta_l1Eta       BDTG:  (        6,    12000)      -0.5447    0.0586083  5.451792  8647.416   0.9086   0.7206
--- threeBodyPtOM_l2Eta_GEta_bigTheta_smallTheta_l1Eta       BDTG:  (        6,    12000)      -0.4762    0.0586258  5.137896  7675.433   0.8563   0.6396
--- smallTheta_bigTheta_comPhi_l1Eta_threeBodyPtOM       BDTG:  (        6,    12000)      -0.4747    0.0586264  5.173594  7782.325   0.8623   0.6485
--- bigTheta_l2Eta_comPhi_l1Eta_threeBodyPtOM       BDTG:  (        6,    12000)      -0.4548    0.0586323  5.101858  7566.407   0.8503   0.6305
--- bigTheta_threeBodyPtOM_l1Eta       BDTG:  (        6,    12000)      -0.4711    0.0586469  5.172115  7772.439    0.862   0.6477
--- GEta_l1Eta_threeBodyPtOM_l2Eta       BDTG:  (        6,    12000)      -0.5067    0.0586708  5.391142  8438.019   0.8985   0.7032
--- bigTheta_threeBodyPtOM_l1Eta_l2Eta       BDTG:  (        6,    12000)      -0.4322    0.0586965  5.021528  7313.906   0.8369   0.6095
--- GEta_bigTheta_threeBodyPtOM_l1Eta_l2Eta       BDTG:  (        6,    12000)      -0.5519    0.0586976  5.457184  8638.176   0.9095   0.7198
--- bigTheta_l2Eta_comPhi_threeBodyPtOM       BDTG:  (        6,    12000)      -0.4497    0.0587368   5.10038  7535.124   0.8501   0.6279
--- smallTheta_bigTheta_threeBodyPtOM_l2Eta       BDTG:  (        6,    12000)      -0.4366    0.0587668  5.025568  7308.148   0.8376    0.609
--- bigTheta_threeBodyPtOM_l2Eta       BDTG:  (        6,    12000)      -0.4422    0.0587831  5.097953  7516.095   0.8497   0.6263
--- smallTheta_bigTheta_threeBodyPtOM_l1Eta       BDTG:  (        6,    12000)      -0.4721    0.0588325  5.173797  7728.481   0.8623    0.644
--- smallTheta_bigTheta_threeBodyPtOM_l1Eta_l2Eta       BDTG:  (        6,    12000)      -0.4802    0.0589452  5.213252  7816.845   0.8689   0.6514
